Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1020080,676,FALSE,Rx,0,2,18,42,0,0,0,0,0,0
1020081,0000038A,FALSE,Rx,0,4,68,80,C8,20,0,0,0,0
1020082,000005C0,FALSE,Rx,0,8,5,0,0,A6,21,0,0,82
1020083,440,FALSE,Rx,0,8,30,55,1B,FE,80,0,14,3
1020084,540,FALSE,Rx,0,8,20,0,FF,0,FF,0,2,56
1020085,280,FALSE,Rx,0,8,0,34,D8,13,34,3D,1A,34
1020086,284,FALSE,Rx,0,6,9,9,0,0,0,0,0,0
1020087,288,FALSE,Rx,0,8,8A,BD,78,0,0,50,A3,21
1020088,380,FALSE,Rx,0,8,0,8F,0,91,0,0,0,0F
1020089,480,FALSE,Rx,0,8,84,0,3F,F3,77,8,6,31
1020090,000000D2,FALSE,Rx,0,5,3E,3A,0,0,4,0,0,0
1020091,488,FALSE,Rx,0,8,91,34,34,7F,9E,FF,FF,70
1020092,0000048A,FALSE,Rx,0,8,36,A5,1,2,0,0,0,90
1020093,588,FALSE,Rx,0,8,E9,61,7F,0,20,80,4,95
1020094,000000AE,FALSE,Rx,0,8,8B,88,0,0,0,0,3,0
1020095,000001A0,FALSE,Rx,0,8,0,40,12,2C,FE,FE,0,18
1020096,000001AC,FALSE,Rx,0,8,9E,4,10,0,69,21,0,C2
1020097,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,80,E4
1020098,000003A0,FALSE,Rx,0,8,2B,4,8E,AB,A4,0F,A2,3
1020099,000003D4,FALSE,Rx,0,8,4C,89,45,80,8,0,0,0
1020100,000004A0,FALSE,Rx,0,8,14,2C,12,2C,CE,2B,10,2C
1020101,000004A8,FALSE,Rx,0,8,48,0,3,80,80,20,40,2B
1020102,0000056A,FALSE,Rx,0,8,6E,3,8,38,10,0D,0,40
1020103,366,FALSE,Rx,0,8,54,4,0,0,0,0,80,D0
1020104,000005A0,FALSE,Rx,0,8,84,FC,1D,40,0,BC,9,AB
1020105,000000D0,FALSE,Rx,0,6,7B,87,21,38,15,F0,0,0
1020106,000000C2,FALSE,Rx,0,8,44,80,0,0,80,20,74,1B
1020107,572,FALSE,Rx,0,1,7,0,0,0,0,0,0,0
1020108,397,FALSE,Rx,0,8,7,0F,8,0,0,0,0,0
1020109,440,FALSE,Rx,0,8,30,55,1B,FE,80,0,1C,3
1020110,540,FALSE,Rx,0,8,30,0,FF,0,FF,0,2,56
1020111,280,FALSE,Rx,0,8,0,34,D0,13,34,3D,1A,34
1020112,380,FALSE,Rx,0,8,0,8F,0,90,0,0,0,0F
1020113,488,FALSE,Rx,0,8,61,34,34,7F,9E,FF,FF,80
1020114,390,FALSE,Rx,0,8,3,0,50,0,40,0,0,0
1020115,392,FALSE,Rx,0,8,8,0,7,21,0,1A,68,0
1020116,393,FALSE,Rx,0,8,92,0,0,0,0,0,0,0
1020117,570,FALSE,Rx,0,5,47,0,AB,0,0,0,0,0
1020118,000005D0,FALSE,Rx,0,8,C0,4,61,8F,39,59,C0,0
1020119,0000044C,FALSE,Rx,0,8,53,F2,44,8A,58,2,5,30
1020120,000000AE,FALSE,Rx,0,8,9B,98,0,0,0,0,3,0
1020121,000001A0,FALSE,Rx,0,8,0,40,40,2C,FE,FE,0,19
1020122,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,90,F4
1020123,000004A0,FALSE,Rx,0,8,46,2C,3A,2C,DE,2B,EC,2B
1020124,50,FALSE,Rx,0,4,0,B0,D4,64,0,0,0,0
1020125,368,FALSE,Rx,0,8,0,19,89,A4,5,28,19,0
1020126,320,FALSE,Rx,0,8,20,20,32,F9,2B,9,2C,81
1020127,000000D0,FALSE,Rx,0,6,68,98,2C,38,14,F0,0,0
1020128,000000C2,FALSE,Rx,0,8,44,80,0,0,80,30,51,0B
1020129,000003D0,FALSE,Rx,0,6,0,0,8,0,C8,7B,0,0
1020130,000003D2,FALSE,Rx,0,7,B3,1,33,80,1,0,0,0
1020131,000002B7,FALSE,Rx,0,8,12,2,0,0,0,0,10,0
1020132,000005C0,FALSE,Rx,0,8,6,0,0,A6,21,0,0,81
1020133,440,FALSE,Rx,0,8,30,55,1B,FE,80,0,24,3
1020134,540,FALSE,Rx,0,8,40,0,FF,0,FF,0,2,0F
1020135,280,FALSE,Rx,0,8,0,34,D0,13,34,3D,1A,34
1020136,284,FALSE,Rx,0,6,0A,0A,0,0,0,0,0,0
1020137,288,FALSE,Rx,0,8,8A,BD,78,0,0,50,A2,21
1020138,380,FALSE,Rx,0,8,0,8F,0,90,0,0,0,0F
1020139,000000D2,FALSE,Rx,0,5,3F,3B,0,0,4,0,0,0
1020140,480,FALSE,Rx,0,8,84,0,55,F3,77,8,6,5B
1020141,488,FALSE,Rx,0,8,71,34,34,7F,9E,FF,FF,90
1020142,0000048A,FALSE,Rx,0,8,6,A5,1,2,0,0,0,A0
1020143,588,FALSE,Rx,0,8,E9,61,7F,82,20,80,4,95
1020144,000005DC,FALSE,Rx,0,8,77,14,72,7F,1D,0,80,4D
1020145,000000AE,FALSE,Rx,0,8,AB,A8,0,0,0,0,3,0
