Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1015231,000001A0,FALSE,Rx,0,8,0,40,1E,57,FE,FE,0,10
1015232,000001AC,FALSE,Rx,0,8,9A,0,10,0,69,21,0,C2
1015233,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,0,64
1015234,000003A0,FALSE,Rx,0,8,61,0,3F,F8,A1,50,54,3
1015235,000004A0,FALSE,Rx,0,8,32,57,0A,57,CE,56,AE,56
1015236,000004A8,FALSE,Rx,0,8,14,0,0,80,0,20,0,B4
1015237,000005A0,FALSE,Rx,0,8,7C,48,3B,0,0,6D,1B,AB
1015238,0000044C,FALSE,Rx,0,8,34,B8,47,94,58,2,5,0
1015239,000000D2,FALSE,Rx,0,5,33,37,0,0,4,0,0,0
1015240,280,FALSE,Rx,0,8,0,4B,F4,1E,4B,4F,12,4C
1015241,380,FALSE,Rx,0,8,0,74,0,A4,0,0,0,27
1015242,488,FALSE,Rx,0,8,A8,4C,4B,7E,A1,FF,FF,70
1015243,000003B2,FALSE,Rx,0,8,0,80,37,2,0,0,0,0
1015244,50,FALSE,Rx,0,4,0,B0,44,F4,0,0,0,0
1015245,540,FALSE,Rx,0,8,F0,0,FF,0,FF,0,2,0F
1015246,000000C2,FALSE,Rx,0,8,44,80,0,0,80,20,74,1B
1015247,000000D0,FALSE,Rx,0,6,57,8F,6,3C,12,F0,0,0
1015248,000003D0,FALSE,Rx,0,6,0,0,8,0,C8,7F,0,0
1015249,497,FALSE,Rx,0,8,0,40,0,0,74,46,0,60
1015250,0000056A,FALSE,Rx,0,8,16,3,4,71,10,0,0,70
1015251,366,FALSE,Rx,0,8,57,7,0,0,0,0,80,D0
1015252,440,FALSE,Rx,0,8,30,58,15,FE,7D,0,84,5
1015253,572,FALSE,Rx,0,1,7,0,0,0,0,0,0,0
1015254,000000AE,FALSE,Rx,0,8,1B,18,0,0,0,0,3,0
1015255,000001A0,FALSE,Rx,0,8,0,40,1A,57,FE,FE,0,11
1015256,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,10,74
1015257,320,FALSE,Rx,0,8,20,10,24,1F,57,0C,57,81
1015258,397,FALSE,Rx,0,8,0B,3,8,0,0,0,0,0
1015259,000002B7,FALSE,Rx,0,8,1D,0D,0,0,0,0,10,0
1015260,000004A0,FALSE,Rx,0,8,2A,57,0A,57,AE,56,A4,56
1015261,280,FALSE,Rx,0,8,0,4B,F4,1E,4B,4F,12,4C
1015262,284,FALSE,Rx,0,6,5,5,0,0,0,0,0,0
1015263,288,FALSE,Rx,0,8,4E,BE,78,0,0,50,B6,0F
1015264,380,FALSE,Rx,0,8,0,74,0,A4,0,0,0,27
1015265,480,FALSE,Rx,0,8,70,0,49,C4,1D,8,6,EE
1015266,0000038A,FALSE,Rx,0,4,38,80,98,20,0,0,0,0
1015267,488,FALSE,Rx,0,8,58,4C,4B,7E,A1,FF,FF,80
1015268,0000048A,FALSE,Rx,0,8,DA,8A,2,2,0,0,0,50
1015269,588,FALSE,Rx,0,8,E9,38,7E,6,2C,80,4,98
1015270,540,FALSE,Rx,0,8,0,0,FF,0,FF,0,2,56
1015271,000000C2,FALSE,Rx,0,8,44,80,0,0,80,30,51,0B
1015272,000000D0,FALSE,Rx,0,6,4F,90,5,38,12,F0,0,0
1015273,000005C0,FALSE,Rx,0,8,0D,0,0,A6,21,0,0,8A
1015274,000003D4,FALSE,Rx,0,8,3D,80,3D,80,8,0,0,0
1015275,368,FALSE,Rx,0,8,5,1F,89,B3,5,28,0D,0
1015276,440,FALSE,Rx,0,8,30,58,15,FE,7D,0,8C,5
1015277,000000AE,FALSE,Rx,0,8,2B,28,0,0,0,0,3,0
1015278,000001A0,FALSE,Rx,0,8,0,40,14,57,FE,FE,0,12
1015279,000001AC,FALSE,Rx,0,8,9B,1,10,0,69,21,0,C2
1015280,420,FALSE,Rx,0,8,1C,9F,9E,0,18,64,FF,0
1015281,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,20,44
1015282,000003A0,FALSE,Rx,0,8,F1,1,59,60,42,D2,5A,3
1015283,000004A0,FALSE,Rx,0,8,2A,57,0,57,A4,56,D6,56
1015284,0000044C,FALSE,Rx,0,8,25,B9,47,94,58,2,5,10
1015285,000004A8,FALSE,Rx,0,8,3,0,3,80,0,20,10,B0
1015286,000005A0,FALSE,Rx,0,8,7D,42,3B,10,0,87,1B,AB
1015287,280,FALSE,Rx,0,8,0,4B,E8,1E,4B,4F,12,4C
1015288,000000D2,FALSE,Rx,0,5,3C,38,0,0,4,0,0,0
1015289,380,FALSE,Rx,0,8,0,74,0,A5,0,0,0,27
1015290,488,FALSE,Rx,0,8,48,4C,4B,7E,A1,FF,FF,90
1015291,50,FALSE,Rx,0,4,0,B0,54,E4,0,0,0,0
1015292,540,FALSE,Rx,0,8,10,0,FF,0,FF,0,2,56
1015293,000000C2,FALSE,Rx,0,8,44,80,88,0,80,40,7B,73
1015294,000000D0,FALSE,Rx,0,6,7E,A1,5,38,12,F0,0,0
1015295,000003D0,FALSE,Rx,0,6,0,0,8,0,C8,7F,0,0
1015296,440,FALSE,Rx,0,8,30,58,15,FE,7D,0,94,5
1015297,000000AE,FALSE,Rx,0,8,3B,38,0,0,0,0,3,0
1015298,000001A0,FALSE,Rx,0,8,0,40,10,57,FE,FE,0,13
1015299,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,30,54
1015300,320,FALSE,Rx,0,8,20,10,24,17,57,0D,57,81
1015301,000004A0,FALSE,Rx,0,8,22,57,0,57,9C,56,AE,56
1015302,280,FALSE,Rx,0,8,0,4B,E8,1E,4B,4F,12,4C
1015303,284,FALSE,Rx,0,6,6,6,0,0,0,0,0,0
1015304,288,FALSE,Rx,0,8,4E,BE,78,0,0,50,B6,0F
1015305,380,FALSE,Rx,0,8,0,74,0,A4,0,0,0,27
1015306,480,FALSE,Rx,0,8,70,0,87,C4,1D,8,6,20
1015307,488,FALSE,Rx,0,8,78,4C,4B,7E,A1,FF,FF,A0
1015308,0000048A,FALSE,Rx,0,8,EA,8A,2,2,0,0,0,60
1015309,588,FALSE,Rx,0,8,E9,38,7E,83,2C,80,4,98
1015310,540,FALSE,Rx,0,8,20,0,FF,0,FF,0,2,56
1015311,000000C2,FALSE,Rx,0,8,44,80,88,0,80,50,5E,63
1015312,000000D0,FALSE,Rx,0,6,64,B2,8,3C,12,F0,0,0
1015313,000003D2,FALSE,Rx,0,7,B9,0B,33,80,1,0,0,0
1015314,000003D4,FALSE,Rx,0,8,3C,81,3D,80,8,0,0,0
1015315,000005C0,FALSE,Rx,0,8,0E,0,0,A6,21,0,0,89
1015316,368,FALSE,Rx,0,8,0A,10,89,B3,5,28,0D,0
1015317,440,FALSE,Rx,0,8,30,58,15,FE,7D,0,9C,5
1015318,722,FALSE,Rx,0,7,4,3,1,1,2,0,0,0
1015319,000000AE,FALSE,Rx,0,8,4B,48,0,0,0,0,3,0
1015320,000001A0,FALSE,Rx,0,8,0,40,4,57,FE,FE,0,14
1015321,000001AC,FALSE,Rx,0,8,9B,2,10,0,69,21,3,C2
1015322,000005D2,FALSE,Rx,0,8,2,43,30,31,32,30,38,31
1015323,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,40,24
1015324,000003A0,FALSE,Rx,0,8,6A,2,73,C8,E2,53,61,3
1015325,000004A0,FALSE,Rx,0,8,F0,56,1A,57,9C,56,C6,56
1015326,0000044C,FALSE,Rx,0,8,14,B8,47,94,58,2,5,20
1015327,000004A8,FALSE,Rx,0,8,0,0,3,80,0,20,20,83
1015328,000005A0,FALSE,Rx,0,8,7E,36,3B,20,0,A1,1B,AB
1015329,000005B7,FALSE,Rx,0,8,DF,DF,0,0,0,0,0,0
1015330,280,FALSE,Rx,0,8,0,4B,E8,1E,4B,4F,12,4C
1015331,380,FALSE,Rx,0,8,0,74,0,A4,0,0,0,27
1015332,0000038A,FALSE,Rx,0,4,8,80,A8,20,0,0,0,0
1015333,000000D2,FALSE,Rx,0,5,3D,39,0,0,4,0,0,0
1015334,488,FALSE,Rx,0,8,68,4C,4B,7E,A1,FF,FF,B0
1015335,580,FALSE,Rx,0,8,F7,3C,0,11,1F,70,0C,46
1015336,50,FALSE,Rx,0,4,0,B0,64,D4,0,0,0,0
1015337,540,FALSE,Rx,0,8,30,0,FF,0,FF,0,2,56
1015338,000000C2,FALSE,Rx,0,8,44,80,88,0,80,60,31,53
1015339,000000D0,FALSE,Rx,0,6,1,C3,1C,3C,12,F0,0,0
1015340,000003D0,FALSE,Rx,0,6,0,0,8,0,C8,7F,0,0
1015341,739,FALSE,Rx,0,7,4,1,11,0,0,0,0,0
1015342,0000056A,FALSE,Rx,0,8,E6,3,4,71,10,0,0,80
1015343,366,FALSE,Rx,0,8,58,8,0,0,0,0,80,D0
1015344,440,FALSE,Rx,0,8,30,58,15,FE,7D,0,A4,5
1015345,000000AE,FALSE,Rx,0,8,5B,58,0,0,0,0,3,0
1015346,000001A0,FALSE,Rx,0,8,0,40,4,57,FE,FE,0,15
1015347,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,50,34
1015348,000004A0,FALSE,Rx,0,8,DE,56,2A,57,D6,56,9C,56
1015349,320,FALSE,Rx,0,8,20,10,24,5,57,0E,57,81
1015350,280,FALSE,Rx,0,8,0,4B,DC,1E,4B,4F,12,4C
1015351,284,FALSE,Rx,0,6,7,7,0,0,0,0,0,0
1015352,288,FALSE,Rx,0,8,4E,BE,78,0,0,50,B6,0F
1015353,380,FALSE,Rx,0,8,0,74,0,A4,0,0,0,27
1015354,480,FALSE,Rx,0,8,70,0,A6,C4,1D,8,6,1
1015355,488,FALSE,Rx,0,8,18,4C,4B,7E,A1,FF,FF,C0
1015356,0000048A,FALSE,Rx,0,8,FA,8A,2,2,0,0,0,70
1015357,588,FALSE,Rx,0,8,E9,38,7E,83,2C,80,4,98
1015358,390,FALSE,Rx,0,8,3,0,50,0,48,0,0,0
1015359,392,FALSE,Rx,0,8,8,0,7,21,0,0C,38,0
1015360,393,FALSE,Rx,0,8,92,0,0,0,0,0,0,0
1015361,570,FALSE,Rx,0,5,47,20,AE,0,0,0,0,0
1015362,000005D0,FALSE,Rx,0,8,C0,4,61,0F,39,59,C0,0
1015363,540,FALSE,Rx,0,8,40,0,FF,0,FF,0,2,0F
1015364,000000C2,FALSE,Rx,0,8,44,80,AA,80,80,70,3D,A1
1015365,000000D0,FALSE,Rx,0,6,2C,D4,27,3C,13,F0,0,0
1015366,000003D4,FALSE,Rx,0,8,3F,82,3D,80,8,0,0,0
1015367,000005C0,FALSE,Rx,0,8,0F,0,0,A6,21,0,0,88
1015368,368,FALSE,Rx,0,8,0B,11,89,B3,5,28,0D,0
1015369,440,FALSE,Rx,0,8,30,58,15,FE,7D,0,AC,5
1015370,000000AE,FALSE,Rx,0,8,6B,68,0,0,0,0,3,0
1015371,000001A0,FALSE,Rx,0,8,0,40,0E,57,FE,FE,0,16
1015372,000001AC,FALSE,Rx,0,8,9A,3,10,0,69,21,3,C2
1015373,000002B7,FALSE,Rx,0,8,1E,0E,0,0,0,0,10,0
1015374,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,60,4
1015375,000003A0,FALSE,Rx,0,8,8C,3,8D,30,83,D5,67,3
1015376,000004A0,FALSE,Rx,0,8,12,57,0A,57,9C,56,C6,56
1015377,0000044C,FALSE,Rx,0,8,5,B9,47,94,58,2,5,30
1015378,000004A8,FALSE,Rx,0,8,2C,0,3,80,0,20,30,BF
1015379,000005A0,FALSE,Rx,0,8,7D,3E,3B,30,0,BB,1B,AB
1015380,280,FALSE,Rx,0,8,0,4B,DC,1E,4B,4F,12,4C
1015381,000000D2,FALSE,Rx,0,5,3E,3A,0,0,4,0,0,0
1015382,380,FALSE,Rx,0,8,0,74,0,A4,0,0,0,27
1015383,488,FALSE,Rx,0,8,8,4C,4B,7E,A1,FF,FF,D0
1015384,000005DC,FALSE,Rx,0,8,77,14,72,7F,1D,0,80,4D
1015385,000005D6,FALSE,Rx,0,5,0,0,0,0,0,0,0,0
1015386,50,FALSE,Rx,0,4,0,B0,74,C4,0,0,0,0
1015387,540,FALSE,Rx,0,8,50,0,FF,0,FF,0,2,0F
1015388,000000C2,FALSE,Rx,0,8,44,80,CC,80,80,80,D6,6F
1015389,000000D0,FALSE,Rx,0,6,14,E5,2E,3C,13,F0,0,0
1015390,000003D0,FALSE,Rx,0,6,0,0,8,0,C8,7F,0,0
1015391,550,FALSE,Rx,0,8,40,C0,80,0,0,0,0,0
1015392,440,FALSE,Rx,0,8,30,58,15,FE,7D,0,B4,5
1015393,000000AE,FALSE,Rx,0,8,7B,78,0,0,0,0,3,0
1015394,000001A0,FALSE,Rx,0,8,0,40,4,57,FE,FE,0,17
1015395,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,70,14
1015396,320,FALSE,Rx,0,8,20,10,24,11,57,0F,57,81
1015397,000004A0,FALSE,Rx,0,8,0A,57,0,57,CE,56,BE,56
1015398,280,FALSE,Rx,0,8,0,4B,E4,1E,4C,4F,12,4C
1015399,284,FALSE,Rx,0,6,8,8,0,0,0,0,0,0
1015400,288,FALSE,Rx,0,8,8A,BE,78,0,0,50,B6,0F
1015401,380,FALSE,Rx,0,8,0,74,0,A4,0,0,0,27
1015402,0000038A,FALSE,Rx,0,4,18,80,B8,20,0,0,0,0
1015403,480,FALSE,Rx,0,8,84,0,C5,C4,1D,8,6,96
1015404,488,FALSE,Rx,0,8,38,4C,4B,7E,A1,FF,FF,E0
1015405,0000048A,FALSE,Rx,0,8,0A,8A,2,2,0,0,0,80
1015406,588,FALSE,Rx,0,8,E9,38,7E,2,2C,80,4,98
1015407,540,FALSE,Rx,0,8,60,0,FF,0,FF,0,2,0F
1015408,000000C2,FALSE,Rx,0,8,44,80,CC,80,80,90,F3,5F
1015409,000000D0,FALSE,Rx,0,6,33,F6,1D,3C,14,F0,0,0
1015410,000005C0,FALSE,Rx,0,8,0,0,0,A6,21,0,0,87
1015411,000003D4,FALSE,Rx,0,8,3C,83,3F,80,8,0,0,0
1015412,368,FALSE,Rx,0,8,8,12,89,B3,5,28,0D,0
1015413,440,FALSE,Rx,0,8,30,58,15,FE,7D,0,BC,5
1015414,5.00E+00,FALSE,Rx,0,8,30,0,28,8,39,0,3,FB
1015415,000000AE,FALSE,Rx,0,8,8B,88,0,0,0,0,3,0
1015416,000001A0,FALSE,Rx,0,8,0,40,14,57,FE,FE,0,18
1015417,000001AC,FALSE,Rx,0,8,9E,4,10,0,69,21,0,C2
1015418,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,80,E4
1015419,000003A0,FALSE,Rx,0,8,22,4,A7,98,23,57,6E,3
1015420,000004A0,FALSE,Rx,0,8,3A,57,F0,56,B6,56,9C,56
1015421,000004A8,FALSE,Rx,0,8,18,0,3,80,0,20,40,FB
1015422,0000044C,FALSE,Rx,0,8,7B,B7,47,94,58,2,5,40
1015423,000005A0,FALSE,Rx,0,8,7D,42,3B,40,0,D5,1B,AB
1015424,280,FALSE,Rx,0,8,0,4C,E0,1E,4C,4F,12,4C
1015425,380,FALSE,Rx,0,8,0,74,0,A5,0,0,0,27
1015426,488,FALSE,Rx,0,8,2F,4C,4C,7E,A1,FF,FF,F0
1015427,000000D2,FALSE,Rx,0,5,3F,3B,0,0,4,0,0,0
1015428,390,FALSE,Rx,0,8,3,0,50,0,40,0,0,0
1015429,50,FALSE,Rx,0,4,0,B0,84,34,0,0,0,0
1015430,540,FALSE,Rx,0,8,70,0,FF,0,FF,0,2,0F
1015431,000000C2,FALSE,Rx,0,8,44,80,44,80,80,A0,4D,D7
1015432,000000D0,FALSE,Rx,0,6,D6,7,9,3C,14,F0,0,0
1015433,000003D0,FALSE,Rx,0,6,1,0,8,0,C8,7F,0,0
1015434,000003D2,FALSE,Rx,0,7,BE,0C,33,80,1,0,0,0
1015435,0000056A,FALSE,Rx,0,8,F6,3,4,71,10,0,0,90
1015436,366,FALSE,Rx,0,8,59,9,0,0,0,0,80,D0
1015437,440,FALSE,Rx,0,8,30,58,15,FE,7D,0,C4,5
1015438,000000AE,FALSE,Rx,0,8,9B,98,0,0,0,0,3,0
1015439,000001A0,FALSE,Rx,0,8,0,40,10,57,FE,FE,0,19
1015440,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,90,F4
1015441,320,FALSE,Rx,0,8,20,10,24,17,57,0,57,81
1015442,000004A0,FALSE,Rx,0,8,2A,57,F8,56,9C,56,C6,56
1015443,280,FALSE,Rx,0,8,0,4C,E0,1E,4C,4F,12,4C
1015444,284,FALSE,Rx,0,6,9,9,0,0,0,0,0,0
1015445,288,FALSE,Rx,0,8,8A,BE,78,0,0,50,B6,0F
1015446,380,FALSE,Rx,0,8,0,74,0,A5,0,0,0,27
1015447,480,FALSE,Rx,0,8,84,0,E4,C4,1D,8,6,B7
1015448,488,FALSE,Rx,0,8,4A,4C,4C,7E,A1,FF,6A,0
1015449,0000048A,FALSE,Rx,0,8,1A,8A,2,2,0,0,0,90
1015450,588,FALSE,Rx,0,8,E9,38,7E,81,2C,80,4,98
1015451,0000058C,FALSE,Rx,0,8,90,A0,6,0,0,0,0,0
1015452,540,FALSE,Rx,0,8,80,0,FF,0,FF,0,2,56
1015453,000000C2,FALSE,Rx,0,8,44,80,66,0,80,B0,41,25
1015454,000000D0,FALSE,Rx,0,6,C0,18,7,3C,13,F0,0,0
1015455,000005C0,FALSE,Rx,0,8,1,0,0,A6,21,0,0,86
1015456,000003D4,FALSE,Rx,0,8,40,84,44,80,8,0,0,0
1015457,368,FALSE,Rx,0,8,9,13,89,B3,5,28,0D,0
1015458,440,FALSE,Rx,0,8,30,58,15,FE,7D,0,CC,5
1015459,000000AE,FALSE,Rx,0,8,AB,A8,0,0,0,0,3,0
1015460,000001A0,FALSE,Rx,0,8,0,40,8,57,FE,FE,0,1A
1015461,000001AC,FALSE,Rx,0,8,9C,5,10,0,69,21,3,C2
1015462,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,A0,C4
1015463,000003A0,FALSE,Rx,0,8,AC,5,C2,0,C4,D8,74,3
1015464,000004A0,FALSE,Rx,0,8,12,57,0,57,A4,56,B6,56
1015465,000004A8,FALSE,Rx,0,8,18,0,3,80,0,20,50,EB
1015466,000005A0,FALSE,Rx,0,8,7D,3A,3B,50,0,F0,1B,AB
1015467,0000044C,FALSE,Rx,0,8,65,B9,47,94,58,2,5,50
1015468,280,FALSE,Rx,0,8,0,4C,E4,1E,4C,4F,12,4C
1015469,380,FALSE,Rx,0,8,0,74,0,A5,0,0,0,27
1015470,488,FALSE,Rx,0,8,0E,4C,4C,7E,A1,FF,3E,10
1015471,0000038A,FALSE,Rx,0,4,68,80,C8,20,0,0,0,0
1015472,000000D2,FALSE,Rx,0,5,38,3C,0,0,4,0,0,0
1015473,000003B2,FALSE,Rx,0,8,0,80,37,2,0,0,0,0
1015474,50,FALSE,Rx,0,4,0,B0,94,24,0,0,0,0
1015475,540,FALSE,Rx,0,8,90,0,FF,0,FF,0,2,56
1015476,000000C2,FALSE,Rx,0,8,44,80,22,0,80,C0,45,59
1015477,000000D0,FALSE,Rx,0,6,E5,29,14,3C,14,F0,0,0
1015478,000003D0,FALSE,Rx,0,6,0,0,8,0,C8,7F,0,0
1015479,497,FALSE,Rx,0,8,0,40,0,0,74,46,0,60
1015480,440,FALSE,Rx,0,8,30,58,15,FE,7D,0,D4,5
1015481,572,FALSE,Rx,0,1,7,0,0,0,0,0,0,0
1015482,000000AE,FALSE,Rx,0,8,BB,B8,0,0,0,0,3,0
1015483,000001A0,FALSE,Rx,0,8,0,40,4,57,FE,FE,0,1B
1015484,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,B0,D4
1015485,320,FALSE,Rx,0,8,20,10,24,0B,57,1,57,81
1015486,000004A0,FALSE,Rx,0,8,E8,56,22,57,AE,56,AE,56
1015487,000002B7,FALSE,Rx,0,8,1F,0F,0,0,0,0,10,0
1015488,397,FALSE,Rx,0,8,0C,4,8,0,0,0,0,0
1015489,280,FALSE,Rx,0,8,0,4C,DC,1E,4C,4F,12,4C
1015490,284,FALSE,Rx,0,6,0A,0A,0,0,0,0,0,0
1015491,288,FALSE,Rx,0,8,8A,BE,78,0,0,50,B6,0F
1015492,380,FALSE,Rx,0,8,0,74,0,A5,0,0,0,27
1015493,480,FALSE,Rx,0,8,84,0,22,C5,1D,8,6,70
1015494,488,FALSE,Rx,0,8,81,4C,4C,7E,A1,FF,81,20
1015495,0000048A,FALSE,Rx,0,8,2A,8A,2,2,0,0,0,A0
1015496,588,FALSE,Rx,0,8,E9,38,7E,81,2C,80,4,98
1015497,540,FALSE,Rx,0,8,A0,0,FF,0,FF,0,2,56
1015498,000000C2,FALSE,Rx,0,8,44,80,44,80,80,D0,B6,A7
1015499,000000D0,FALSE,Rx,0,6,FC,3A,1E,3C,14,F0,0,0
1015500,000005C0,FALSE,Rx,0,8,2,0,0,A6,21,0,0,85
1015501,000003D4,FALSE,Rx,0,8,3A,85,3F,80,8,0,0,0
1015502,368,FALSE,Rx,0,8,0E,14,89,B3,5,28,0D,0
1015503,440,FALSE,Rx,0,8,30,58,15,FE,7D,0,DC,5
1015504,000000AE,FALSE,Rx,0,8,CB,C8,0,0,0,0,3,0
1015505,000001A0,FALSE,Rx,0,8,0,40,F4,56,FE,FE,0,1C
1015506,000001AC,FALSE,Rx,0,8,9F,6,10,0,69,21,3,C2
1015507,520,FALSE,Rx,0,8,77,C4,1,D4,42,48,E1,2
1015508,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,C0,A4
1015509,000003A0,FALSE,Rx,0,8,F0,6,DC,6C,64,5A,7B,3
1015510,000004A0,FALSE,Rx,0,8,D6,56,12,57,CE,56,A4,56
1015511,0000044C,FALSE,Rx,0,8,56,BA,47,94,58,2,5,60
1015512,000004A8,FALSE,Rx,0,8,18,0,3,80,0,20,60,DB
1015513,000005A0,FALSE,Rx,0,8,7D,2C,3B,60,0,0A,1C,AB
1015514,280,FALSE,Rx,0,8,0,4C,DC,1E,4C,4F,12,4C
1015515,000000D2,FALSE,Rx,0,5,39,3D,0,0,4,0,0,0
1015516,380,FALSE,Rx,0,8,0,74,0,A7,0,0,0,27
1015517,488,FALSE,Rx,0,8,1,4C,4C,7E,A1,FF,11,30
1015518,50,FALSE,Rx,0,4,0,B0,A4,14,0,0,0,0
1015519,540,FALSE,Rx,0,8,B0,0,FF,0,FF,0,2,56
1015520,000000C2,FALSE,Rx,0,8,44,80,AA,80,80,E0,1F,31
1015521,000000D0,FALSE,Rx,0,6,B5,4B,27,3C,15,F0,0,0
1015522,000003D0,FALSE,Rx,0,6,0,0,8,0,C8,7F,0,0
1015523,0000056A,FALSE,Rx,0,8,C6,3,4,71,10,0,0,A0
1015524,366,FALSE,Rx,0,8,5A,0A,0,0,0,0,80,D0
1015525,440,FALSE,Rx,0,8,30,58,15,FE,7D,0,E4,5
1015526,000000AE,FALSE,Rx,0,8,DB,D8,0,0,0,0,3,0
1015527,000001A0,FALSE,Rx,0,8,0,40,10,57,FE,FE,0,1D
1015528,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,D0,B4
1015529,320,FALSE,Rx,0,8,20,10,24,F5,56,2,57,81
1015530,000004A0,FALSE,Rx,0,8,22,57,0,57,CE,56,AE,56
1015531,280,FALSE,Rx,0,8,0,4C,EC,1E,4C,4F,12,4C
1015532,284,FALSE,Rx,0,6,0B,0B,0,0,0,0,0,0
1015533,288,FALSE,Rx,0,8,8A,BE,78,0,0,50,B6,0F
1015534,380,FALSE,Rx,0,8,0,74,0,A7,0,0,0,27
1015535,0000038A,FALSE,Rx,0,4,78,80,D8,20,0,0,0,0
1015536,480,FALSE,Rx,0,8,84,0,41,C5,1D,8,6,13
1015537,488,FALSE,Rx,0,8,46,4C,4C,7E,A1,FF,26,40
1015538,0000048A,FALSE,Rx,0,8,3A,8A,2,2,0,0,0,B0
1015539,588,FALSE,Rx,0,8,E9,38,7E,4,2C,80,4,98
1015540,540,FALSE,Rx,0,8,C0,0,FF,0,FF,0,2,0F
1015541,000000C2,FALSE,Rx,0,8,44,80,AA,80,80,F0,3A,21
1015542,000000D0,FALSE,Rx,0,6,A4,5C,21,3C,15,F0,0,0
1015543,000003D2,FALSE,Rx,0,7,BF,0D,33,80,1,0,0,0
1015544,000005C0,FALSE,Rx,0,8,3,0,0,A6,21,0,0,84
1015545,000003D4,FALSE,Rx,0,8,42,86,44,80,8,0,0,0
1015546,368,FALSE,Rx,0,8,0F,15,89,B3,5,28,0D,0
1015547,440,FALSE,Rx,0,8,30,58,15,FE,7E,0,EC,5
1015548,000000AE,FALSE,Rx,0,8,EB,E8,0,0,0,0,3,0
1015549,000001A0,FALSE,Rx,0,8,0,40,4,57,FE,FE,0,1E
1015550,000001AB,FALSE,Rx,0,8,5,5,0,0,0,0,0,0
1015551,000001AC,FALSE,Rx,0,8,9D,7,10,0,69,21,0,C2
1015552,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,E0,84
1015553,000003A0,FALSE,Rx,0,8,7F,7,F6,D4,4,DC,81,3
1015554,000004A0,FALSE,Rx,0,8,1A,57,F0,56,CE,56,AE,56
1015555,0000044C,FALSE,Rx,0,8,45,B9,47,94,58,2,5,70
1015556,000004A8,FALSE,Rx,0,8,18,0,3,80,0,20,70,CB
1015557,721,FALSE,Rx,0,7,8,1,1,0,0,0,0,0
1015558,280,FALSE,Rx,0,8,0,4C,E4,1E,4C,4F,12,4C
1015559,380,FALSE,Rx,0,8,0,74,0,A7,0,0,0,27
1015560,488,FALSE,Rx,0,8,8F,4C,4C,7E,A1,FF,FF,50
1015561,000000D2,FALSE,Rx,0,5,3A,3E,0,0,4,0,0,0
1015562,000005A0,FALSE,Rx,0,8,7C,36,3B,70,0,24,1C,AB
1015563,000005B7,FALSE,Rx,0,8,D0,D0,0,0,0,0,0,0
1015564,723,FALSE,Rx,0,7,8,3,5,0,2,0,0,0
1015565,50,FALSE,Rx,0,4,0,B0,B4,4,0,0,0,0
1015566,540,FALSE,Rx,0,8,D0,0,FF,0,FF,0,2,0F
1015567,000000C2,FALSE,Rx,0,8,44,80,44,80,80,0,0,77
1015568,000000D0,FALSE,Rx,0,6,BA,6D,0E,3C,15,F0,0,0
1015569,000003D0,FALSE,Rx,0,6,0,0,8,0,C8,7F,0,0
1015570,440,FALSE,Rx,0,8,30,58,15,FE,7E,0,F4,5
1015571,000000AE,FALSE,Rx,0,8,FB,F8,0,0,0,0,3,0
1015572,000001A0,FALSE,Rx,0,8,0,40,10,57,FE,FE,0,1F
1015573,000002A0,FALSE,Rx,0,8,0,0,0,64,0,0,F0,94
1015574,320,FALSE,Rx,0,8,20,10,24,5,57,3,57,81
1015575,000004A0,FALSE,Rx,0,8,3A,57,E8,56,BE,56,CE,56
1015576,280,FALSE,Rx,0,8,0,4D,E4,1E,4C,4F,12,4C
1015577,284,FALSE,Rx,0,6,0C,0C,0,0,0,0,0,0
1015578,288,FALSE,Rx,0,8,E8,BE,78,0,0,50,B6,0F
1015579,380,FALSE,Rx,0,8,0,74,0,A7,0,0,0,27
1015580,480,FALSE,Rx,0,8,D0,0,60,C5,1D,8,6,66
1015581,488,FALSE,Rx,0,8,BF,4C,4C,7E,A1,FF,FF,60
1015582,0000048A,FALSE,Rx,0,8,4A,8A,2,2,0,0,0,C0
1015583,588,FALSE,Rx,0,8,E9,38,7E,82,2C,80,4,98
1015584,390,FALSE,Rx,0,8,3,0,50,0,40,0,0,0
1015585,392,FALSE,Rx,0,8,8,0,7,21,0,0C,38,0
1015586,570,FALSE,Rx,0,5,47,20,AE,0,0,0,0,0
