Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1071581,0000038A,FALSE,Rx,0,4,A5,81,24,0,0,0,0,0
1071582,488,FALSE,Rx,0,8,FD,0,0,7E,66,FF,1F,5
1071583,540,FALSE,Rx,0,8,15,0,FF,0,FF,0,1,56
1071584,000005C0,FALSE,Rx,0,8,0E,0,6E,A6,6C,0,0,AA
1071585,548,FALSE,Rx,0,3,51,0,0,0,0,0,0,0
1071586,000002C0,FALSE,Rx,0,8,0,83,0,0,53,C0,FE,D3
1071587,000003A0,FALSE,Rx,0,8,3B,0E,69,BF,1C,9E,6E,0F
1071588,000005D0,FALSE,Rx,0,8,C0,4,62,BF,36,55,C0,0
1071589,448,FALSE,Rx,0,5,52,0,0,5,A0,0,0,0
1071590,000001A0,FALSE,Rx,0,8,0,40,7C,28,0,FE,0,1C
1071591,000000AE,FALSE,Rx,0,8,C3,C0,0,0,0,0,3,0
1071592,000001AC,FALSE,Rx,0,8,75,9E,0,0,3B,A1,B0,C1
1071593,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,C0,E4
1071594,000000C2,FALSE,Rx,0,8,67,0,0,0,80,D0,5A,C8
1071595,50,FALSE,Rx,0,4,0,F0,60,90,0,0,0,0
1071596,000000D2,FALSE,Tx,128,5,5E,7C,20,6,4,0,0,0
1071597,000004A0,FALSE,Rx,0,8,50,28,8E,28,32,28,18,28
1071598,000004A8,FALSE,Rx,0,8,6,80,0,0,0,0,E0,66
1071599,000005A0,FALSE,Rx,0,8,7D,AE,1C,E0,0,E8,1F,AB
1071600,368,FALSE,Rx,0,8,17,1D,89,6F,84,50,38,0
1071601,440,FALSE,Rx,0,8,1,53,42,FE,7F,0,10,3
1071602,280,FALSE,Rx,0,8,1,0,F0,21,0,0,20,0
1071603,380,FALSE,Rx,0,8,20,5E,0,0,80,0,0,0
1071604,488,FALSE,Rx,0,8,DA,0,0,7E,66,FF,28,15
1071605,000000D0,FALSE,Rx,0,6,A2,5B,6,3C,23,E0,0,0
1071606,000003D0,FALSE,Rx,0,6,0,80,8,0,C8,61,0,0
1071607,540,FALSE,Rx,0,8,25,0,FF,0,FF,0,1,56
1071608,548,FALSE,Rx,0,3,55,FF,0,0,0,0,0,0
1071609,000002C0,FALSE,Rx,0,8,0,84,0,0,53,C0,FE,E3
1071610,000005DC,FALSE,Rx,0,8,F7,1E,50,7F,1C,10,21,C9
1071611,480,FALSE,Rx,0,8,96,0,2C,C7,1A,0,6,61
1071612,284,FALSE,Rx,0,6,A8,59,2E,D9,6,0,0,0
1071613,448,FALSE,Rx,0,5,52,0,33,16,A0,0,0,0
1071614,588,FALSE,Rx,0,8,E2,48,7E,85,0,1,0,58
1071615,366,FALSE,Rx,0,5,72,7,0,75,0,0,0,0
1071616,000001A0,FALSE,Rx,0,8,0,40,62,28,0,FE,0,1D
1071617,000000AE,FALSE,Rx,0,8,D3,D0,0,0,0,0,3,0
1071618,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,D0,F4
1071619,000004A0,FALSE,Rx,0,8,4C,28,70,28,34,28,14,28
1071620,000000C2,FALSE,Rx,0,8,67,0,0,0,80,E0,35,B8
1071621,392,FALSE,Rx,0,8,89,1,7,A3,3,0,0,0
1071622,320,FALSE,Rx,0,8,24,30,26,79,28,8C,2B,80
1071623,0000056A,FALSE,Rx,0,8,4F,3,0C,3C,10,1C,0,70
1071624,440,FALSE,Rx,0,8,1,53,42,FE,7F,0,18,3
1071625,280,FALSE,Rx,0,8,1,0,DD,21,0,0,20,0
1071626,288,FALSE,Rx,0,8,8B,8B,70,4,0,4B,E2,11
1071627,380,FALSE,Rx,0,8,20,5E,0,0,80,0,0,0
1071628,000000D0,FALSE,Rx,0,6,95,6C,6,3C,23,E0,0,0
1071629,0000038A,FALSE,Rx,0,4,B5,81,34,0,0,0,0,0
1071630,488,FALSE,Rx,0,8,A3,0,0,7E,66,FF,61,25
1071631,540,FALSE,Rx,0,8,35,0,FF,0,FF,0,1,56
1071632,000005C0,FALSE,Rx,0,8,0F,0,6E,A6,6C,0,0,AB
1071633,548,FALSE,Rx,0,3,51,0,0,0,0,0,0,0
1071634,000002C0,FALSE,Rx,0,8,0,84,0,0,53,C0,FE,F3
1071635,000003A0,FALSE,Rx,0,8,EA,0F,76,EF,DC,DE,71,0F
1071636,448,FALSE,Rx,0,5,52,0,0,7,A0,0,0,0
1071637,000001A0,FALSE,Rx,0,8,0,40,56,28,0,FE,0,1E
1071638,000000AE,FALSE,Rx,0,8,E3,E0,0,0,0,0,3,0
1071639,000001AC,FALSE,Rx,0,8,60,9F,0,0,28,A1,B7,C1
1071640,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,E0,C4
1071641,000000C2,FALSE,Rx,0,8,67,0,0,0,80,F0,10,A8
1071642,000000D2,FALSE,Tx,128,5,3F,7D,40,6,4,0,0,0
1071643,50,FALSE,Rx,0,4,0,F0,70,80,0,0,0,0
1071644,000004A0,FALSE,Rx,0,8,4E,28,3A,28,14,28,10,28
1071645,550,FALSE,Rx,0,8,80,0,80,0,0,0,0,0
1071646,000004A8,FALSE,Rx,0,8,0,0,2,80,0,0,F0,72
1071647,000005A0,FALSE,Rx,0,8,7D,8E,1C,F0,0,F5,1F,AB
1071648,368,FALSE,Rx,0,8,14,1E,89,6F,84,50,38,0
1071649,440,FALSE,Rx,0,8,1,53,42,FE,7F,0,20,3
1071650,280,FALSE,Rx,0,8,1,0,D8,21,0,0,20,0
1071651,380,FALSE,Rx,0,8,20,5E,0,0,80,0,0,0
1071652,488,FALSE,Rx,0,8,D1,0,0,7E,66,FF,3,35
1071653,000000D0,FALSE,Rx,0,6,84,7D,6,3C,23,E0,0,0
1071654,000003D0,FALSE,Rx,0,6,0,80,8,0,C8,61,0,0
1071655,540,FALSE,Rx,0,8,45,0,FF,0,FF,0,1,4F
1071656,548,FALSE,Rx,0,3,51,0,0,0,0,0,0,0
1071657,000002C0,FALSE,Rx,0,8,0,84,0,0,53,C0,FE,3
1071658,480,FALSE,Rx,0,8,96,0,2C,C7,1A,0,6,61
1071659,284,FALSE,Rx,0,6,AA,5A,2F,D9,6,0,0,0
1071660,448,FALSE,Rx,0,5,52,0,0,8,A0,0,0,0
1071661,588,FALSE,Rx,0,8,E2,58,7E,8A,0,1,0,58
1071662,000001A0,FALSE,Rx,0,8,0,40,3A,28,0,FE,0,1F
1071663,000000AE,FALSE,Rx,0,8,F3,F0,0,0,0,0,3,0
1071664,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,F0,D4
1071665,497,FALSE,Rx,0,8,0,40,0,0,74,46,0,60
1071666,000000C2,FALSE,Rx,0,8,67,0,0,0,80,0,EC,98
1071667,000004A0,FALSE,Rx,0,8,50,28,24,28,DA,27,0E,28
1071668,320,FALSE,Rx,0,8,24,30,26,6F,28,8D,2B,80
1071669,440,FALSE,Rx,0,8,1,53,42,FE,7F,0,28,3
1071670,280,FALSE,Rx,0,8,1,0,C5,21,0,0,20,0
1071671,288,FALSE,Rx,0,8,8B,8B,70,4,0,4B,E2,11
1071672,380,FALSE,Rx,0,8,20,5E,0,0,80,0,0,0
1071673,000000D0,FALSE,Rx,0,6,74,8E,1,38,23,E0,0,0
1071674,0000038A,FALSE,Rx,0,4,C5,81,44,0,0,0,0,0
1071675,000003D2,FALSE,Rx,0,7,1B,14,7,0,8,0,0,0
1071676,488,FALSE,Rx,0,8,86,0,0,7E,64,FF,26,45
1071677,540,FALSE,Rx,0,8,55,0,FF,0,FF,0,1,4F
1071678,000005C0,FALSE,Rx,0,8,0,0,6D,A6,6C,0,0,A7
1071679,000002C0,FALSE,Rx,0,8,0,84,0,0,53,C0,FE,13
1071680,000003A0,FALSE,Rx,0,8,A8,0,82,23,AD,DF,74,0F
1071681,548,FALSE,Rx,0,3,51,0,0,0,0,0,0,0
1071682,448,FALSE,Rx,0,5,52,0,0,9,A0,0,0,0
1071683,000001A0,FALSE,Rx,0,8,0,40,32,28,0,FE,0,10
1071684,000000AE,FALSE,Rx,0,8,3,0,0,0,0,0,3,0
1071685,000001AC,FALSE,Rx,0,8,53,90,0,0,1B,A1,B8,C1
1071686,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,0,24
1071687,000000C2,FALSE,Rx,0,8,67,0,0,0,80,10,C9,88
1071688,000004A0,FALSE,Rx,0,8,38,28,1E,28,C4,27,10,28
1071689,50,FALSE,Rx,0,4,0,F0,80,70,0,0,0,0
1071690,000000D2,FALSE,Tx,128,5,5D,7E,20,7,4,0,0,0
1071691,000004A8,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
1071692,000005A0,FALSE,Rx,0,8,7D,7C,1C,0,0,1,18,AB
1071693,368,FALSE,Rx,0,8,10,1F,89,6A,84,50,38,0
1071694,440,FALSE,Rx,0,8,1,53,42,FE,7F,0,30,3
1071695,280,FALSE,Rx,0,8,1,0,AA,21,0,0,20,0
1071696,380,FALSE,Rx,0,8,20,5E,0,0,80,0,0,0
1071697,000000D0,FALSE,Rx,0,6,64,9F,0,38,23,E0,0,0
1071698,000003D0,FALSE,Rx,0,6,0,80,8,0,C8,61,0,0
1071699,488,FALSE,Rx,0,8,4F,0,0,7E,64,FF,FF,55
1071700,540,FALSE,Rx,0,8,65,0,FF,0,FF,0,1,4F
1071701,548,FALSE,Rx,0,3,55,A0,60,0,0,0,0,0
1071702,000002C0,FALSE,Rx,0,8,0,84,0,0,53,C0,FE,23
1071703,480,FALSE,Rx,0,8,C0,0,2C,C7,1A,0,6,37
1071704,284,FALSE,Rx,0,6,9F,5B,33,F1,6,0,0,0
1071705,448,FALSE,Rx,0,5,52,0,C0,1A,A0,0,0,0
1071706,588,FALSE,Rx,0,8,E2,46,7E,89,0,1,0,58
1071707,366,FALSE,Rx,0,5,7D,8,0,75,0,0,0,0
1071708,000001A0,FALSE,Rx,0,8,0,40,26,28,0,FE,0,11
1071709,000000AE,FALSE,Rx,0,8,13,10,0,0,0,0,3,0
1071710,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,10,34
1071711,000004A0,FALSE,Rx,0,8,26,28,2A,28,BE,27,F2,27
1071712,000000C2,FALSE,Rx,0,8,67,0,0,0,80,20,A6,78
1071713,320,FALSE,Rx,0,8,24,30,26,41,28,4E,2B,80
1071714,0000056A,FALSE,Rx,0,8,BF,3,0C,3C,10,1C,0,80
1071715,440,FALSE,Rx,0,8,1,53,42,FE,7F,0,38,3
1071716,540,FALSE,Rx,0,8,75,0,FF,0,FF,0,1,4F
1071717,280,FALSE,Rx,0,8,1,0,8F,21,0,0,20,0
1071718,288,FALSE,Rx,0,8,8B,8B,70,4,0,4B,E2,11
1071719,000000D0,FALSE,Rx,0,6,5A,A0,5,3C,23,E0,0,0
1071720,380,FALSE,Rx,0,8,20,5E,0,0,80,0,0,0
1071721,0000038A,FALSE,Rx,0,4,D5,81,54,0,0,0,0,0
1071722,488,FALSE,Rx,0,8,7F,0,0,7E,64,FF,FF,65
1071723,548,FALSE,Rx,0,3,51,0,0,0,0,0,0,0
1071724,000005C0,FALSE,Rx,0,8,1,0,6D,A6,6C,0,0,A6
1071725,000003A0,FALSE,Rx,0,8,E3,1,8F,57,6D,20,78,0F
1071726,000002C0,FALSE,Rx,0,8,0,84,0,0,53,C0,FE,33
1071727,572,FALSE,Rx,0,1,7,0,0,0,0,0,0,0
1071728,448,FALSE,Rx,0,5,52,0,0,0B,A0,0,0,0
1071729,000001A0,FALSE,Rx,0,8,0,40,24,28,0,FE,0,12
1071730,000000AE,FALSE,Rx,0,8,23,20,0,0,0,0,3,0
1071731,000001AC,FALSE,Rx,0,8,60,91,0,0,22,A1,B3,C1
1071732,000000D2,FALSE,Tx,128,5,3C,7F,40,7,4,0,0,0
1071733,000000C2,FALSE,Rx,0,8,67,0,0,0,80,30,83,68
1071734,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,20,4
1071735,50,FALSE,Rx,0,4,0,F0,90,60,0,0,0,0
1071736,000004A0,FALSE,Rx,0,8,0A,28,30,28,C4,27,BE,27
1071737,000004A8,FALSE,Rx,0,8,0C,0,2,80,0,0,10,9E
1071738,000005A0,FALSE,Rx,0,8,7D,72,1C,10,0,0E,18,AB
1071739,368,FALSE,Rx,0,8,1F,10,89,6A,84,50,38,0
1071740,440,FALSE,Rx,0,8,1,53,42,FE,7F,0,40,3
1071741,540,FALSE,Rx,0,8,85,0,FF,0,FF,0,1,56
1071742,280,FALSE,Rx,0,8,1,0,80,21,0,0,20,0
1071743,380,FALSE,Rx,0,8,20,5E,0,0,80,0,0,0
1071744,000000D0,FALSE,Rx,0,6,45,B1,0B,3C,23,E0,0,0
1071745,000003D0,FALSE,Rx,0,6,0,80,8,0,C8,61,0,0
1071746,488,FALSE,Rx,0,8,6F,0,0,7E,64,FF,FF,75
1071747,548,FALSE,Rx,0,3,51,0,0,0,0,0,0,0
1071748,000002C0,FALSE,Rx,0,8,0,84,0,0,53,C0,FE,43
1071749,480,FALSE,Rx,0,8,C0,0,2C,C7,1A,0,6,37
1071750,284,FALSE,Rx,0,6,97,5C,34,F9,6,0,0,0
1071751,448,FALSE,Rx,0,5,52,0,0,0C,A0,0,0,0
1071752,588,FALSE,Rx,0,8,E2,1C,7E,88,0,1,0,58
1071753,000001A0,FALSE,Rx,0,8,0,40,10,28,0,FE,0,13
1071754,000000AE,FALSE,Rx,0,8,33,30,0,0,0,0,3,0
1071755,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,30,14
1071756,000004A0,FALSE,Rx,0,8,2,28,0E,28,BE,27,B0,27
1071757,000000C2,FALSE,Rx,0,8,67,0,0,0,80,40,78,58
1071758,320,FALSE,Rx,0,8,24,30,26,29,28,0F,2B,80
1071759,440,FALSE,Rx,0,8,1,53,42,FE,7F,0,48,3
1071760,000005C0,FALSE,Rx,0,8,2,0,6D,A6,6C,0,0,A5
1071761,280,FALSE,Rx,0,8,1,0,7E,21,0,0,20,0
1071762,288,FALSE,Rx,0,8,EF,8B,70,4,0,4B,E2,12
1071763,000000D0,FALSE,Rx,0,6,31,C2,0C,3C,23,E0,0,0
1071764,380,FALSE,Rx,0,8,20,5E,0,0,80,0,0,0
1071765,0000038A,FALSE,Rx,0,4,E5,81,64,0,0,0,0,0
1071766,000003A0,FALSE,Rx,0,8,66,2,9B,87,2D,21,7B,0F
1071767,488,FALSE,Rx,0,8,9F,0,0,7E,64,FF,FF,85
1071768,540,FALSE,Rx,0,8,95,0,FF,0,FF,0,1,56
1071769,000002C0,FALSE,Rx,0,8,0,84,0,0,53,C0,FE,53
1071770,548,FALSE,Rx,0,3,55,A0,9F,0,0,0,0,0
1071771,448,FALSE,Rx,0,5,52,0,0,0D,A0,0,0,0
1071772,720,FALSE,Rx,0,7,4,3,1,0,2,0,0,0
1071773,000001A0,FALSE,Rx,0,8,0,40,2,28,0,FE,0,14
1071774,397,FALSE,Rx,0,8,0,80,0,0,0,0,0,0
1071775,000000AE,FALSE,Rx,0,8,43,40,0,0,0,0,3,0
1071776,000001AC,FALSE,Rx,0,8,58,92,0,0,18,A1,B2,C1
1071777,000000C2,FALSE,Rx,0,8,67,0,0,0,80,50,5D,48
1071778,000000D2,FALSE,Tx,128,5,B2,70,C0,6,4,0,0,0
1071779,50,FALSE,Rx,0,4,0,F0,A0,50,0,0,0,0
1071780,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,40,64
1071781,5.00E+00,FALSE,Rx,0,8,20,0,17,0,0,0,84,3
1071782,000004A0,FALSE,Rx,0,8,0,28,0,28,C4,27,BA,27
1071783,000005D6,FALSE,Rx,0,2,0,0,0,0,0,0,0,0
1071784,000004A8,FALSE,Rx,0,8,0C,0,2,0,0,0,20,2E
1071785,000005A0,FALSE,Rx,0,8,7D,5E,1C,20,0,1A,18,AB
1071786,394,FALSE,Rx,0,8,0B,7F,88,9D,7D,0,0,20
1071787,368,FALSE,Rx,0,8,10,11,89,65,84,50,39,0
1071788,440,FALSE,Rx,0,8,1,53,42,FE,7F,0,50,3
1071789,540,FALSE,Rx,0,8,A5,0,FF,0,FF,0,1,56
1071790,280,FALSE,Rx,0,8,1,0,79,21,0,0,20,0
1071791,380,FALSE,Rx,0,8,20,5E,0,0,80,0,0,0
1071792,000000D0,FALSE,Rx,0,6,26,D3,0A,3C,23,E0,0,0
1071793,000003D0,FALSE,Rx,0,6,0,80,8,0,C8,61,0,0
1071794,000003D2,FALSE,Rx,0,7,1A,15,7,0,8,0,0,0
1071795,488,FALSE,Rx,0,8,8F,0,0,7E,64,FF,FF,95
1071796,548,FALSE,Rx,0,3,55,A0,9F,0,0,0,0,0
1071797,000002C0,FALSE,Rx,0,8,0,84,0,0,53,C0,FE,63
1071798,570,FALSE,Rx,0,5,47,22,B0,0,0,0,0,0
1071799,520,FALSE,Rx,0,8,61,44,0,79,79,A8,F5,2
1071800,480,FALSE,Rx,0,8,C0,0,2C,C7,1A,0,6,37
1071801,284,FALSE,Rx,0,6,73,5D,38,11,7,0,0,0
1071802,448,FALSE,Rx,0,5,52,0,3F,1E,A0,0,0,0
1071803,588,FALSE,Rx,0,8,E2,3F,7E,81,0,1,0,58
1071804,366,FALSE,Rx,0,5,7C,9,0,75,0,0,0,0
1071805,000001A0,FALSE,Rx,0,8,0,40,F6,27,0,FE,0,15
1071806,000000AE,FALSE,Rx,0,8,53,50,0,0,0,0,3,0
1071807,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,50,74
1071808,000004A0,FALSE,Rx,0,8,FA,27,F2,27,BC,27,C4,27
1071809,000000C2,FALSE,Rx,0,8,67,0,0,0,80,60,32,38
1071810,390,FALSE,Rx,0,8,1,0,50,0,40,0,5,8
1071811,320,FALSE,Rx,0,8,24,30,26,1B,28,0,2B,80
1071812,280,FALSE,Rx,0,8,1,0,72,21,0,0,1F,0
1071813,288,FALSE,Rx,0,8,EF,8B,70,4,0,4B,E1,12
1071814,380,FALSE,Rx,0,8,20,5E,0,0,80,0,0,0
1071815,440,FALSE,Rx,0,8,1,53,42,FE,7F,0,58,3
1071816,0000056A,FALSE,Rx,0,8,AF,3,0C,3C,10,1C,0,90
1071817,488,FALSE,Rx,0,8,B9,0,0,7E,62,FF,FF,A5
1071818,000000D0,FALSE,Rx,0,6,1A,E4,6,3C,24,E0,0,0
1071819,0000038A,FALSE,Rx,0,4,F5,81,74,0,0,0,0,0
1071820,540,FALSE,Rx,0,8,B5,0,FF,0,FF,0,1,56
1071821,000005C0,FALSE,Rx,0,8,3,0,6D,A6,6C,0,0,A4
1071822,548,FALSE,Rx,0,3,51,0,0,0,0,0,0,0
1071823,000003A0,FALSE,Rx,0,8,BD,3,A8,BB,FD,21,7E,0F
1071824,000005D0,FALSE,Rx,0,8,C0,4,62,BF,36,55,C0,0
1071825,000002C0,FALSE,Rx,0,8,0,84,0,0,53,C0,FE,73
1071826,448,FALSE,Rx,0,5,52,0,0,0F,A0,0,0,0
1071827,000001A0,FALSE,Rx,0,8,0,40,EE,27,0,FE,0,16
1071828,000000AE,FALSE,Rx,0,8,63,60,0,0,0,0,3,0
1071829,000001AC,FALSE,Rx,0,8,47,93,0,0,1B,A1,AF,C1
1071830,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,60,44
1071831,000000C2,FALSE,Rx,0,8,67,0,0,0,80,70,17,28
1071832,000004A0,FALSE,Rx,0,8,E8,27,D2,27,9C,27,B4,27
1071833,50,FALSE,Rx,0,4,0,F0,B0,40,0,0,0,0
1071834,000000D2,FALSE,Tx,128,5,53,71,20,6,4,0,0,0
1071835,000004A8,FALSE,Rx,0,8,0C,0,2,80,0,0,30,BE
1071836,000005A0,FALSE,Rx,0,8,7C,46,1C,30,0,27,18,AB
1071837,280,FALSE,Rx,0,8,1,0,6D,21,0,0,1F,0
1071838,368,FALSE,Rx,0,8,13,12,89,65,84,50,39,0
1071839,380,FALSE,Rx,0,8,20,5E,0,0,80,0,0,0
1071840,440,FALSE,Rx,0,8,1,53,42,FE,7F,0,60,3
1071841,488,FALSE,Rx,0,8,A9,0,0,7E,62,FF,FF,B5
1071842,540,FALSE,Rx,0,8,C5,0,FF,0,FF,0,1,4F
1071843,000000D0,FALSE,Rx,0,6,0B,F5,6,3C,24,E0,0,0
1071844,000003D0,FALSE,Rx,0,6,0,80,8,0,C8,61,0,0
1071845,548,FALSE,Rx,0,3,51,0,0,0,0,0,0,0
1071846,000002C0,FALSE,Rx,0,8,0,85,0,0,53,C0,FE,83
1071847,000005DC,FALSE,Rx,0,8,F7,1E,50,7F,1C,10,21,C9
1071848,480,FALSE,Rx,0,8,C0,0,2C,C7,1A,0,6,37
1071849,284,FALSE,Rx,0,6,4D,5E,3D,29,7,0,0,0
1071850,588,FALSE,Rx,0,8,E2,4B,7E,83,0,1,0,58
1071851,448,FALSE,Rx,0,5,52,0,0,0,A0,0,0,0
1071852,000001A0,FALSE,Rx,0,8,0,40,D0,27,0,FE,0,17
1071853,000000AE,FALSE,Rx,0,8,73,70,0,0,0,0,3,0
1071854,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,70,54
1071855,000004A0,FALSE,Rx,0,8,DE,27,C8,27,8A,27,98,27
1071856,000000C2,FALSE,Rx,0,8,67,0,0,0,80,80,EB,18
1071857,392,FALSE,Rx,0,8,89,1,7,A3,3,0,0,0
1071858,320,FALSE,Rx,0,8,24,30,26,FF,27,1,2B,80
1071859,440,FALSE,Rx,0,8,1,53,42,FE,7F,0,68,3
1071860,000005C0,FALSE,Rx,0,8,4,0,6D,A6,6C,0,0,A3
1071861,280,FALSE,Rx,0,8,1,0,68,21,0,0,1F,0
1071862,288,FALSE,Rx,0,8,EF,8B,70,4,0,4B,E1,12
1071863,000000D0,FALSE,Rx,0,6,F7,6,9,3C,24,E0,0,0
1071864,380,FALSE,Rx,0,8,20,5E,0,0,80,0,0,0
1071865,0000038A,FALSE,Rx,0,4,5,81,84,0,0,0,0,0
1071866,000003A0,FALSE,Rx,0,8,0A,4,B4,EB,BD,62,81,0F
1071867,488,FALSE,Rx,0,8,D9,0,0,7E,62,FF,FF,C5
1071868,540,FALSE,Rx,0,8,D5,0,FF,0,FF,0,1,4F
1071869,000002C0,FALSE,Rx,0,8,0,85,0,0,53,C0,FE,93
1071870,548,FALSE,Rx,0,3,55,FF,1,0,0,0,0,0
1071871,448,FALSE,Rx,0,5,52,0,0,1,A0,0,0,0
1071872,000001A0,FALSE,Rx,0,8,0,40,D2,27,0,FE,0,18
1071873,000000AE,FALSE,Rx,0,8,83,80,0,0,0,0,3,0
1071874,000001AC,FALSE,Rx,0,8,5F,94,0,0,18,A1,B3,C1
1071875,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,80,A4
1071876,000000C2,FALSE,Rx,0,8,72,0,72,0,80,90,65,8B
1071877,000004A0,FALSE,Rx,0,8,D8,27,BE,27,86,27,6E,27
1071878,50,FALSE,Rx,0,4,0,F0,C0,30,0,0,0,0
1071879,000000D2,FALSE,Tx,128,5,30,72,40,6,4,0,0,0
1071880,000004A8,FALSE,Rx,0,8,0C,0,2,80,0,0,40,CE
1071881,000005A0,FALSE,Rx,0,8,7D,38,1C,40,0,33,18,AB
1071882,368,FALSE,Rx,0,8,17,13,89,60,84,50,39,0
1071883,440,FALSE,Rx,0,8,1,53,42,FE,7F,0,70,3
1071884,540,FALSE,Rx,0,8,E5,0,FF,0,FF,0,1,4F
1071885,280,FALSE,Rx,0,8,1,0,5E,21,0,0,1F,0
1071886,380,FALSE,Rx,0,8,20,5E,0,0,80,0,0,0
1071887,000000D0,FALSE,Rx,0,6,E8,17,7,3C,24,E0,0,0
1071888,000003D0,FALSE,Rx,0,6,0,80,8,0,C8,61,0,0
1071889,488,FALSE,Rx,0,8,C9,0,0,7E,62,FF,FF,D5
1071890,548,FALSE,Rx,0,3,55,FF,1,0,0,0,0,0
1071891,000002C0,FALSE,Rx,0,8,0,84,0,0,53,C0,FE,A3
1071892,480,FALSE,Rx,0,8,23,0,2C,C7,1A,0,6,D4
1071893,284,FALSE,Rx,0,6,57,5F,3E,31,7,0,0,0
1071894,448,FALSE,Rx,0,5,52,0,43,12,A0,0,0,0
1071895,588,FALSE,Rx,0,8,E2,4E,7E,83,0,1,0,58
1071896,366,FALSE,Rx,0,5,7F,0A,0,75,0,0,0,0
1071897,000001A0,FALSE,Rx,0,8,0,40,C8,27,0,FE,0,19
1071898,000000AE,FALSE,Rx,0,8,93,90,0,0,0,0,3,0
1071899,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,90,B4
1071900,497,FALSE,Rx,0,8,0,40,0,0,74,46,0,60
1071901,000004A0,FALSE,Rx,0,8,BE,27,D0,27,86,27,6A,27
1071902,000000C2,FALSE,Rx,0,8,72,0,72,0,80,A0,0A,7B
1071903,320,FALSE,Rx,0,8,24,30,26,DD,27,C2,2A,80
1071904,0000056A,FALSE,Rx,0,8,9F,3,0C,3C,10,1C,0,A0
1071905,440,FALSE,Rx,0,8,1,53,42,FE,7F,0,78,3
1071906,000005C0,FALSE,Rx,0,8,5,0,6D,A6,6C,0,0,A2
1071907,280,FALSE,Rx,0,8,1,0,5C,21,0,0,1F,0
1071908,288,FALSE,Rx,0,8,EF,8B,70,4,0,4B,E1,12
1071909,000000D0,FALSE,Rx,0,6,D2,28,2,3C,24,E0,0,0
1071910,380,FALSE,Rx,0,8,20,5E,0,0,80,0,0,0
1071911,0000038A,FALSE,Rx,0,4,15,81,94,0,0,0,0,0
1071912,000003A0,FALSE,Rx,0,8,B9,5,C1,1B,8E,63,84,0F
1071913,000003D2,FALSE,Rx,0,7,19,16,7,0,8,0,0,0
1071914,488,FALSE,Rx,0,8,F9,0,0,7E,62,FF,FF,E5
1071915,000002C0,FALSE,Rx,0,8,0,84,0,0,53,C0,FE,B3
1071916,540,FALSE,Rx,0,8,F5,0,FF,0,FF,0,1,4F
1071917,000007D0,FALSE,Rx,0,8,72,A8,F5,22,73,BD,E8,1
1071918,548,FALSE,Rx,0,3,51,0,0,0,0,0,0,0
1071919,448,FALSE,Rx,0,5,52,0,43,13,A0,0,0,0
1071920,000001A0,FALSE,Rx,0,8,0,40,BC,27,0,FE,0,1A
1071921,000000AE,FALSE,Rx,0,8,A3,A0,0,0,0,0,3,0
1071922,000001AC,FALSE,Rx,0,8,43,95,0,0,19,A1,AF,C1
1071923,000002A0,FALSE,Rx,0,8,0,0,0,24,0,0,A0,84
1071924,000000C2,FALSE,Rx,0,8,72,0,72,0,80,B0,2F,6B
1071925,000004A0,FALSE,Rx,0,8,98,27,D0,27,80,27,6E,27
1071926,50,FALSE,Rx,0,4,0,F0,D0,20,0,0,0,0
1071927,000000D2,FALSE,Tx,128,5,32,73,40,5,4,0,0,0
1071928,000004A8,FALSE,Rx,0,8,6,0,2,80,0,0,50,D4
1071929,000005A0,FALSE,Rx,0,8,7D,28,1C,50,0,40,18,AB
1071930,368,FALSE,Rx,0,8,10,14,89,60,84,50,39,0
1071931,440,FALSE,Rx,0,8,1,53,42,FE,7F,0,0,3
1071932,540,FALSE,Rx,0,8,5,0,FF,0,FF,0,1,56
1071933,280,FALSE,Rx,0,8,1,0,4F,21,0,0,1F,0
1071934,380,FALSE,Rx,0,8,20,5E,0,0,80,0,0,0
1071935,000000D0,FALSE,Rx,0,6,C6,39,2,38,25,E0,0,0
1071936,000003D0,FALSE,Rx,0,6,0,80,8,0,C8,61,0,0
1071937,488,FALSE,Rx,0,8,E9,0,0,7E,62,FF,FF,F5
1071938,548,FALSE,Rx,0,3,51,0,0,0,0,0,0,0
1071939,000002C0,FALSE,Rx,0,8,0,84,0,0,53,C0,FE,C3
1071940,480,FALSE,Rx,0,8,23,0,2C,C7,1A,0,6,D4
1071941,284,FALSE,Rx,0,6,5C,50,42,49,7,0,0,0
